SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1065502	3265	3265
1066517	3230	3230
1067574	3171	3171
1068654	3191	3191
1069680	3201	3201
1070841	3283	3283
1071856	3328	3328
1072913	3273	3273
1073992	3316	3316
1075019	3257	3257
1076179	3324	3324
1077195	3314	3314
1078251	3193	3193
1079331	3146	3146
1080357	3118	3118
1081518	3116	3116
1082520	3125	3125
1083590	3104	3104
1084670	3152	3152
1085696	3087	3087
1086857	3166	3166
1087859	3301	3301
1088941	3310	3310
1090008	3381	3381
1091035	3248	3248
1092195	3233	3233
1093198	3297	3297
1094293	3206	3206
1095347	3357	3357
1096373	3234	3234
1097383	3239	3239
1098397	3167	3167
1099424	3123	3123
1100433	3142	3142
1101448	3143	3143
1102450	3151	3151
1103457	3186	3186
1104498	3178	3178
1105500	3050	3050
1106508	3053	3053
1107549	3118	3118
1108551	3168	3168
1109559	3251	3251
1110600	3255	3255
1111601	3180	3180
1112609	3211	3211
1113650	3274	3274
1114652	3229	3229
1115660	3212	3212
1116701	3205	3205
1117703	3137	3137
1118763	3189	3189
1119827	3252	3252
1121051	3156	3156
1122115	3206	3206
1123339	3172	3172
1124403	3200	3200
1125627	3032	3032
1126691	2995	2995
1127915	3046	3046
1128979	3110	3110
1130203	3103	3103
1131267	3043	3043
1132491	3035	3035
1133555	3133	3133
1134779	3146	3146
1135843	3137	3137
1137067	3055	3055
1138131	3072	3072
1139355	3069	3069
1140418	3164	3164
1141643	3136	3136
1142706	3105	3105
1143931	3016	3016
1144994	3024	3024
1146219	3050	3050
1147282	3051	3051
1148292	3027	3027
1149394	3107	3107
1150416	3094	3094
1151570	3158	3158
1152621	3256	3256
1153670	3275	3275
1154733	3257	3257
1155736	3219	3219
1156909	3172	3172
1157959	3192	3192
1159008	3089	3089
1160071	3076	3076
1161093	3117	3117
1162286	3156	3156
1163298	3228	3228
1164347	3191	3191
1165410	3227	3227
1166431	3324	3324
1167450	3255	3255
1168460	3253	3253
1169482	3127	3127
1170500	3121	3121
1171511	3150	3150
1172533	3236	3236
1173739	3147	3147
1174750	3175	3175
1175826	3103	3103
1176849	3219	3219
1177871	3159	3159
1178889	3120	3120
1179900	3149	3149
1180922	3254	3254
1182154	3237	3237
1183155	3240	3240
1184442	3156	3156
1185467	3180	3180
1186730	3127	3127
1187755	3146	3146
1189018	3095	3095
1190020	3118	3118
1191306	3075	3075
1192319	3069	3069
1193594	3080	3080
1194607	3135	3135
1195882	3109	3109
1196895	3124	3124
1198170	3114	3114
1199195	3174	3174
1200458	3191	3191
1201483	3231	3231
1202746	3185	3185
1203771	3283	3283
1205034	3320	3320
1206036	3407	3407
1207037	3248	3248
1208084	3265	3265
1209110	3251	3251
1210372	3184	3184
1211373	3089	3089
1212375	3044	3044
1213436	3129	3129
1214448	3241	3241
1215737	3178	3178
1216749	3085	3085
1218025	3050	3050
1219037	3096	3096
1220313	3162	3162
1221314	3258	3258
1222316	3266	3266
1223364	3342	3342
1224393	3365	3365
1225652	3227	3227
1226653	3211	3211
1227655	3180	3180
1228702	3277	3277
1229714	3385	3385
1230990	3314	3314
1232015	3298	3298
1233278	3247	3247
1234303	3357	3357
1235566	3345	3345
1236591	3349	3349
1237854	3199	3199
1238879	3213	3213
1240142	3180	3180
1241167	3310	3310
1242430	3218	3218
1243455	3227	3227
1244718	3190	3190
1245743	3234	3234
1247006	3201	3201
1248030	3339	3339
1249294	3309	3309
1250294	3474	3474
1251297	3337	3337
1252344	3294	3294
1253358	3160	3160
1254632	3122	3122
1255646	3208	3208
1256920	3197	3197
1257934	3227	3227
1259208	3191	3191
1260233	3340	3340
1261496	3336	3336
1262521	3396	3396
1263784	3335	3335
1264809	3393	3393
1266072	3244	3244
1267097	3155	3155
1268360	3113	3113
1269385	3174	3174
1270648	3217	3217
1271673	3259	3259
1272936	3186	3186
1273961	3203	3203
1275224	3159	3159
1276248	3222	3222
1277512	3167	3167
1278536	3194	3194
1279800	3135	3135
1280824	3254	3254
1282088	3255	3255
1283112	3335	3335
1284388	3208	3208
1285400	3200	3200
1286676	3156	3156
1287688	3228	3228
1288964	3255	3255
1289976	3374	3374
1291252	3329	3329
1292264	3324	3324
1293540	3233	3233
1294552	3243	3243
1295828	3211	3211
1296840	3287	3287
1298116	3229	3229
1299128	3179	3179
1300404	3152	3152
1301416	3257	3257
1302692	3223	3223
1303704	3203	3203
1304980	3110	3110
1305992	3074	3074
1306996	3080	3080
1308030	3106	3106
1309042	3071	3071
1310047	3037	3037
1311081	3038	3038
1312093	3108	3108
1313111	3168	3168
1314132	3318	3318
1315171	3375	3375
1316465	3288	3288
1317485	3308	3308
1318753	3219	3219
1319773	3311	3311
1321041	3270	3270
1322061	3445	3445
1323329	3373	3373
1324349	3398	3398
1325616	3238	3238
1326637	3212	3212
1327904	3154	3154
1328925	3173	3173
1330192	3149	3149
1331213	3152	3152
1332480	3173	3173
1333501	3239	3239
1334768	3200	3200
1335788	3129	3129
1337056	3128	3128
1338076	3161	3161
1339344	3143	3143
1340364	3095	3095
1341632	3086	3086
1342640	3243	3243
1343920	3264	3264
1344940	3345	3345
1346208	3203	3203
1347228	3233	3233
1348496	3217	3217
1349516	3330	3330
1350784	3270	3270
1351804	3355	3355
1353072	3294	3294
1354092	3388	3388
1355360	3310	3310
1356380	3354	3354
1357648	3238	3238
1358668	3303	3303
1359936	3245	3245
